,RUL-predicted,TRUE-RUL
1574,132.5425,103
1575,126.0175,102
1576,106.0,101
1577,125.53,100
1578,121.99,99
1579,106.11,98
1580,129.8075,97
1581,103.04,96
1582,89.275,95
1583,205.295,152
1584,197.4325,151
1585,194.7825,150
1586,199.32,149
1587,184.8225,148
1588,178.135,147
1589,197.545,146
1590,194.5925,145
1591,186.915,144
1592,198.92,143
1593,184.245,142
1594,195.7075,141
1595,180.45,140
1596,185.695,139
1597,180.7575,138
1598,174.9825,137
1599,177.2225,136
1600,183.2325,135
1601,169.1275,134
1602,175.1575,133
1603,173.6875,132
1604,184.6925,131
1605,161.6575,130
1606,175.565,129
1607,182.9325,128
1608,163.6625,127
1609,175.235,126
1610,180.665,125
1611,170.6925,124
1612,172.445,123
1613,161.13,122
1614,170.8625,121
1615,159.52,120
1616,156.1725,119
1617,168.77,118
1618,152.75,117
1619,157.1675,116
1620,162.6175,115
1621,157.68,114
1622,142.6275,113
1623,157.77,112
1624,162.765,111
1625,159.8025,110
1626,140.055,109
1627,148.965,108
1628,152.9675,107
1629,206.475,158
1630,222.0775,157
1631,222.2575,156
1632,220.24,155
1633,209.3375,154
1634,208.17,153
1635,202.5,152
1636,224.695,151
1637,220.095,150
1638,202.99,149
1639,213.6025,148
1640,191.8525,147
1641,194.025,146
1642,211.86,145
1643,192.4575,144
1644,208.3375,143
1645,196.6075,142
1646,187.72,141
1647,205.7325,140
1648,191.3425,139
1649,192.2875,138
1650,194.1,137
1651,198.8425,136
1652,195.93,135
1653,196.625,134
1654,217.4,133
1655,190.3475,132
1656,183.8775,131
1657,188.645,130
1658,192.925,129
1659,192.01,128
1660,181.845,127
1661,208.885,126
1662,194.9325,125
1663,201.4825,124
1664,175.7925,123
1665,180.3225,122
1666,165.7875,121
1667,166.685,120
1668,172.405,119
1669,179.4525,118
1670,190.3925,117
1671,178.81,116
1672,193.0225,115
1673,182.6725,114
1674,166.255,113
1675,185.005,112
1676,186.2475,111
1677,177.1175,110
1678,154.7675,109
1679,169.6975,108
1680,154.38,107
1681,185.6175,106
1682,156.535,105
1683,153.09,104
1684,169.2275,103
1685,162.1975,102
1686,141.005,101
1687,159.9825,100
1688,159.06,99
1689,178.5,98
1690,138.9375,97
1691,147.3375,96
1692,166.72,95
1693,154.7975,94
1694,143.3575,93
1695,151.4,92
1696,155.535,91
1697,144.1425,90
1698,136.625,89
1699,166.1525,88
1700,140.7475,87
1701,151.3225,86
1702,155.35,85
1703,155.5175,84
1704,177.82,83
1705,233.53,196
1706,211.205,195
1707,219.7075,194
1708,215.6125,193
1709,202.0525,192
1710,221.37,191
1711,205.0275,190
1712,222.6375,189
1713,214.435,188
1714,199.645,187
1715,209.02,186
1716,227.8725,185
1717,218.5475,184
1718,187.3925,183
1719,204.7575,182
1720,202.98,181
1721,200.165,180
1722,214.21,179
1723,197.4075,178
1724,188.8375,177
1725,195.045,176
1726,221.79,175
1727,202.525,174
1728,204.7775,173
1729,216.86,172
1730,195.735,171
1731,196.6675,170
1732,184.275,169
1733,204.555,168
1734,185.9975,167
1735,206.805,166
1736,179.47,165
1737,188.45,164
1738,194.5275,163
1739,178.92,162
1740,187.7475,161
1741,188.305,160
1742,202.7325,159
1743,189.035,158
1744,192.1525,157
1745,197.465,156
1746,182.5425,155
1747,183.46,154
1748,197.785,153
1749,180.2125,152
1750,171.14,151
1751,189.0,150
1752,169.57,149
1753,161.7,148
1754,159.1425,147
1755,162.315,146
1756,164.445,145
1757,172.135,144
1758,199.5175,143
1759,166.5975,142
1760,155.07,141
1761,190.1975,140
1762,160.2975,139
1763,181.385,138
1764,172.8,137
1765,179.5825,136
1766,161.1125,135
1767,159.74,134
1768,144.41,133
1769,173.9675,132
1770,139.8075,131
1771,163.45,130
1772,159.2775,129
1773,155.695,128
1774,133.01,127
1775,173.025,126
1776,176.2175,125
1777,151.9525,124
1778,147.7225,123
1779,154.095,122
1780,148.2275,121
1781,133.915,120
1782,167.6725,119
1783,161.8725,118
1784,127.99,117
1785,150.4975,116
1786,160.23,115
1787,151.7075,114
1788,131.635,113
1789,148.5425,112
1790,146.23,111
1791,141.55,110
1792,133.4625,109
1793,135.9675,108
1794,140.8275,107
1795,143.0825,106
1796,157.345,105
1797,137.4325,104
1798,111.5475,103
1799,137.7975,102
1800,141.0975,101
1801,149.57,100
1802,129.845,99
1803,125.8675,98
1804,119.3625,97
1805,139.64,96
1806,113.65,95
1807,135.295,94
1808,122.5925,93
1809,111.1875,92
1810,140.275,91
1811,132.0325,90
1812,142.255,89
1813,107.58,88
1814,107.045,87
1815,119.465,86
1816,136.1825,85
1817,95.535,84
1818,219.445,214
1819,222.9325,213
1820,193.9275,212
1821,197.105,211
1822,222.025,210
1823,189.2275,209
1824,204.9575,208
1825,204.75,207
1826,215.5,206
1827,200.435,205
1828,197.875,204
1829,196.0325,203
1830,202.7975,202
1831,205.79,201
1832,198.6875,200
1833,219.1425,199
1834,200.7825,198
1835,202.32,197
1836,201.9775,196
1837,189.57,195
1838,180.415,194
1839,185.2125,193
1840,208.465,192
1841,188.1875,191
1842,188.685,190
1843,189.5225,189
1844,190.205,188
1845,174.935,187
1846,178.9575,186
1847,179.4025,185
1848,176.4425,184
1849,177.8725,183
1850,171.4925,182
1851,174.4875,181
1852,171.9825,180
1853,175.635,179
1854,183.22,178
1855,170.0825,177
1856,166.085,176
1857,156.4525,175
1858,178.18,174
1859,167.8375,173
1860,176.26,172
1861,164.52,171
1862,169.325,170
1863,157.7325,169
1864,163.3425,168
1865,153.2,167
1866,163.2925,166
1867,175.425,165
1868,164.685,164
1869,156.85,163
1870,169.2575,162
1871,173.92,161
1872,174.515,160
1873,165.305,159
1874,160.3025,158
1875,153.4625,157
1876,141.05,156
1877,145.52,155
1878,141.1825,154
1879,161.595,153
1880,147.3375,152
1881,163.5975,151
1882,153.6,150
1883,147.3,149
1884,150.4775,148
1885,156.745,147
1886,163.5825,146
1887,134.105,145
1888,128.555,144
1889,140.8475,143
1890,136.8825,142
1891,135.2675,141
1892,131.2275,140
1893,126.89,139
1894,156.0975,138
1895,143.1225,137
1896,140.0525,136
1897,135.16,135
1898,134.62,134
1899,119.415,133
1900,162.7075,132
1901,126.5875,131
1902,125.355,130
1903,136.605,129
1904,113.575,128
1905,142.6225,127
1906,135.7,126
1907,144.11,125
1908,119.065,124
1909,140.73,123
1910,115.91,122
1911,120.195,121
1912,143.8275,120
1913,124.44,119
1914,102.38,118
1915,125.4975,117
1916,114.98,116
1917,119.455,115
1918,128.09,114
1919,110.69,113
1920,94.8925,112
1921,106.215,111
1922,123.1925,110
1923,108.4425,109
1924,72.0525,108
1925,97.9325,107
1926,107.2625,106
1927,115.965,105
1928,95.0225,104
1929,107.115,103
1930,122.2425,102
1931,132.32,101
1932,93.7325,100
1933,78.04,99
1934,84.06,98
1935,93.175,97
1936,107.0525,96
1937,94.145,95
1938,96.155,94
1939,87.6025,93
1940,103.5425,92
1941,82.1775,91
1942,81.9775,90
1943,78.475,89
1944,98.955,88
1945,102.3125,87
1946,96.19,86
1947,86.4325,85
1948,77.8225,84
1949,76.5175,83
1950,91.395,82
1951,94.81,81
1952,68.995,80
1953,67.99,79
1954,104.7075,78
1955,85.0475,77
1956,58.395,76
1957,77.0575,75
1958,65.01,74
1959,71.2075,73
1960,71.75,72
1961,73.245,71
1962,85.1025,70
1963,72.53,69
1964,73.8325,68
1965,57.715,67
1966,66.825,66
1967,65.175,65
1968,55.105,64
1969,48.815,63
1970,58.2175,62
1971,60.87,61
1972,52.27,60
1973,58.2075,59
1974,52.3225,58
1975,53.6125,57
1976,59.175,56
1977,55.475,55
1978,57.0275,54
1979,60.1,53
1980,47.92,52
1981,63.3575,51
1982,52.63,50
1983,204.5675,160
1984,200.725,159
1985,207.83,158
1986,207.635,157
1987,189.5175,156
1988,219.47,155
1989,192.995,154
1990,188.515,153
1991,191.79,152
1992,214.025,151
1993,208.6175,150
1994,207.9075,149
1995,214.8525,148
1996,179.135,147
1997,197.225,146
1998,197.0425,145
1999,187.2175,144
2000,190.9325,143
2001,192.46,142
2002,192.5075,141
2003,182.95,140
2004,196.95,139
2005,194.6025,138
2006,197.29,137
2007,181.03,136
2008,176.9975,135
2009,180.22,134
2010,191.2575,133
2011,179.2875,132
2012,174.3625,131
2013,171.7325,130
2014,191.45,129
2015,174.59,128
2016,162.9275,127
2017,176.47,126
2018,167.085,125
2019,168.72,124
2020,165.98,123
2021,178.63,122
2022,177.59,121
2023,167.4725,120
2024,157.7775,119
2025,170.6575,118
2026,176.2175,117
2027,174.9475,116
2028,166.4775,115
2029,167.8125,114
2030,167.0475,113
2031,152.2725,112
2032,148.2475,111
2033,153.6775,110
2034,166.395,109
2035,162.5125,108
2036,147.35,107
2037,160.5825,106
2038,141.5275,105
2039,152.51,104
2040,143.455,103
2041,142.68,102
2042,145.1825,101
2043,151.365,100
2044,146.105,99
2045,139.525,98
2046,144.6475,97
2047,131.5625,96
2048,141.7275,95
2049,149.7775,94
2050,136.8525,93
2051,146.0375,92
2052,150.8125,91
2053,166.3575,90
2054,143.865,89
2055,155.385,88
2056,130.5325,87
2057,133.8725,86
2058,121.6775,85
2059,132.9325,84
2060,139.1725,83
2061,140.25,82
2062,156.0,81
2063,113.44,80
2064,126.5725,79
2065,115.945,78
2066,140.1175,77
2067,125.605,76
2068,98.5675,75
2069,125.125,74
2070,108.1725,73
2071,143.9675,72
2072,118.4075,71
2073,121.3275,70
2074,135.21,69
2075,105.1225,68
2076,113.67,67
2077,121.02,66
2078,107.475,65
2079,110.16,64
2080,126.835,63
2081,129.43,62
2082,111.795,61
2083,128.37,60
2084,105.7425,59
2085,127.3425,58
2086,115.52,57
2087,120.6125,56
2088,104.5575,55
2089,125.6525,54
2090,117.7025,53
2091,108.9175,52
2092,114.7625,51
2093,110.3025,50
2094,101.055,49
2095,88.2625,48
2096,108.185,47
2097,108.6325,46
2098,111.6775,45
2099,89.5575,44
2100,88.8075,43
2101,87.0675,42
2102,87.525,41
2103,86.935,40
2104,86.3075,39
2105,86.89,38
2106,85.1175,37
2107,83.28,36
2108,53.9675,35
2109,71.645,34
2110,91.325,33
2111,65.26,32
2112,74.53,31
2113,84.1,30
2114,71.105,29
2115,60.38,28
2116,219.0725,221
2117,220.5125,220
2118,219.8925,219
2119,214.9,218
2120,217.1525,217
2121,232.0825,216
2122,215.395,215
2123,233.9775,214
2124,211.61,213
2125,218.5175,212
2126,202.98,211
2127,214.695,210
2128,219.955,209
2129,188.175,208
2130,196.0575,207
2131,205.53,206
2132,198.2025,205
2133,206.08,204
2134,203.3325,203
2135,214.3275,202
2136,205.455,201
2137,200.7875,200
2138,187.8275,199
2139,210.79,198
2140,188.3425,197
2141,210.8825,196
2142,200.8125,195
2143,198.8725,194
2144,206.4075,193
2145,207.905,192
2146,194.945,191
2147,181.8625,190
2148,198.775,189
2149,194.0625,188
2150,185.0475,187
2151,176.4575,186
2152,187.3225,185
2153,177.1275,184
2154,175.3225,183
2155,178.4625,182
2156,191.4375,181
2157,189.845,180
2158,187.8375,179
2159,192.0975,178
2160,196.4,177
2161,191.63,176
2162,188.175,175
2163,167.5875,174
2164,170.3,173
2165,181.365,172
2166,167.8775,171
2167,159.3125,170
2168,166.67,169
2169,165.7425,168
2170,168.33,167
2171,162.74,166
2172,165.5475,165
2173,168.9125,164
2174,162.79,163
2175,152.4975,162
2176,165.09,161
2177,164.0675,160
2178,155.6325,159
2179,177.7825,158
2180,170.45,157
2181,174.555,156
2182,145.9,155
2183,176.295,154
2184,152.65,153
2185,170.1175,152
2186,171.3375,151
2187,164.36,150
2188,152.9875,149
2189,150.6725,148
2190,153.515,147
2191,146.755,146
2192,153.0825,145
2193,172.29,144
2194,143.655,143
2195,149.6475,142
2196,134.545,141
2197,174.695,140
2198,139.8825,139
2199,133.6675,138
2200,150.625,137
2201,158.9925,136
2202,139.34,135
2203,147.8875,134
2204,150.795,133
2205,146.0275,132
2206,142.6975,131
2207,132.675,130
2208,127.8675,129
2209,134.3975,128
2210,141.4375,127
2211,135.39,126
2212,139.4775,125
2213,152.375,124
2214,145.415,123
2215,134.015,122
2216,128.0675,121
2217,137.51,120
2218,137.495,119
2219,112.4425,118
2220,145.7225,117
2221,105.09,116
2222,110.6975,115
2223,123.7075,114
2224,131.1175,113
2225,112.805,112
2226,148.2,111
2227,138.8975,110
2228,129.605,109
2229,133.345,108
2230,112.6425,107
2231,128.355,106
2232,122.5475,105
2233,119.415,104
2234,118.395,103
2235,139.2525,102
2236,127.66,101
2237,144.3575,100
2238,127.69,99
2239,116.095,98
2240,107.975,97
2241,113.175,96
2242,117.955,95
2243,101.8075,94
2244,100.96,93
2245,112.59,92
2246,109.4,91
2247,111.1225,90
2248,131.2075,89
2249,119.505,88
2250,106.61,87
2251,201.0125,199
2252,202.25,198
2253,191.775,197
2254,193.1175,196
2255,225.325,195
2256,199.33,194
2257,198.4175,193
2258,202.495,192
2259,188.8225,191
2260,207.6025,190
2261,192.245,189
2262,199.1075,188
2263,189.4175,187
2264,194.57,186
2265,176.3625,185
2266,193.5775,184
2267,192.95,183
2268,185.645,182
2269,179.2825,181
2270,186.995,180
2271,192.6475,179
2272,183.77,178
2273,190.6675,177
2274,192.59,176
2275,164.8525,175
2276,200.8475,174
2277,174.68,173
2278,178.4375,172
2279,161.7175,171
2280,178.8225,170
2281,199.8675,169
2282,166.8875,168
2283,182.68,167
2284,169.16,166
2285,165.0675,165
2286,176.1,164
2287,165.7775,163
2288,154.965,162
2289,155.1425,161
2290,172.3325,160
2291,173.0925,159
2292,169.6075,158
2293,169.35,157
2294,151.325,156
2295,160.2625,155
2296,160.4825,154
2297,153.135,153
2298,162.1525,152
2299,150.5775,151
2300,154.0175,150
2301,144.585,149
2302,151.6925,148
2303,150.7675,147
2304,151.6275,146
2305,160.32,145
2306,148.91,144
2307,161.2125,143
2308,151.17,142
2309,139.805,141
2310,143.0825,140
2311,143.4175,139
2312,142.065,138
2313,145.505,137
2314,139.885,136
2315,152.6,135
2316,165.4075,134
2317,141.975,133
2318,120.42,132
2319,124.11,131
2320,149.8325,130
2321,138.905,129
2322,129.9625,128
2323,131.0625,127
2324,156.98,126
2325,124.575,125
2326,132.6425,124
2327,142.6825,123
2328,124.0075,122
2329,137.135,121
2330,102.4525,120
2331,101.88,119
2332,127.7,118
2333,111.485,117
2334,119.4925,116
2335,106.225,115
2336,113.3875,114
2337,115.385,113
2338,117.915,112
2339,104.3725,111
2340,104.01,110
2341,115.5675,109
2342,96.2525,108
2343,114.05,107
2344,105.15,106
2345,111.87,105
2346,126.5,104
2347,113.5675,103
2348,129.33,102
2349,96.5725,101
2350,108.915,100
2351,127.82,99
2352,104.73,98
2353,113.6575,97
2354,113.5125,96
2355,96.855,95
2356,107.8875,94
2357,103.185,93
2358,114.97,92
2359,121.01,91
2360,107.3675,90
2361,134.53,89
2362,90.135,88
2363,105.6225,87
2364,79.475,86
2365,97.815,85
2366,94.51,84
2367,99.495,83
2368,100.6175,82
2369,97.555,81
2370,107.48,80
2371,92.6075,79
2372,96.2175,78
2373,92.9625,77
2374,91.435,76
2375,102.88,75
2376,75.9925,74
2377,81.3125,73
2378,79.94,72
2379,96.76,71
2380,93.1,70
2381,76.08,69
2382,80.4675,68
2383,98.715,67
2384,85.29,66
2385,83.9175,65
2386,93.825,64
2387,93.9175,63
2388,84.35,62
2389,88.88,61
2390,96.645,60
2391,96.7375,59
2392,84.9375,58
2393,75.995,57
2394,83.2675,56
2395,79.515,55
2396,93.21,54
2397,65.6675,53
2398,69.955,52
2399,81.235,51
2400,67.24,50
2401,62.9425,49
2402,70.2175,48
2403,57.1375,47
2404,61.2125,46
2405,61.0975,45
2406,44.9,44
2407,71.94,43
2408,48.7275,42
2409,61.9525,41
2410,71.455,40
2411,68.0725,39
2412,48.2175,38
2413,69.175,37
2414,63.8875,36
2415,65.24,35
2416,52.1475,34
2417,57.6425,33
2418,35.455,32
2419,39.555,31
2420,39.7475,30
2421,39.505,29
2422,34.305,28
2423,44.36,27
2424,36.825,26
2425,43.5675,25
2426,32.8675,24
2427,40.2375,23
2428,37.1875,22
2429,19.2125,21
2430,20.7675,20
2431,29.9525,19
2432,20.1425,18
2433,10.775,17
2434,20.4875,16
2435,225.4675,204
2436,215.775,203
2437,224.51,202
2438,216.1575,201
2439,209.06,200
2440,208.3425,199
2441,212.765,198
2442,202.935,197
2443,217.8975,196
2444,219.8125,195
2445,211.9775,194
2446,207.605,193
2447,198.4075,192
2448,212.2225,191
2449,206.19,190
2450,196.9225,189
2451,208.1,188
2452,197.6325,187
2453,199.8225,186
2454,190.745,185
2455,193.6275,184
2456,200.97,183
2457,227.3725,182
2458,200.27,181
2459,212.695,180
2460,205.3875,179
2461,194.1175,178
2462,193.025,177
2463,201.265,176
2464,189.5025,175
2465,185.9575,174
2466,186.21,173
2467,177.5925,172
2468,191.6525,171
2469,207.425,170
2470,197.95,169
2471,190.565,168
2472,194.5825,167
2473,190.8275,166
2474,202.6475,165
2475,190.445,164
2476,175.2225,163
2477,178.015,162
2478,164.7825,161
2479,190.3675,160
2480,164.2425,159
2481,183.3225,158
2482,168.085,157
2483,172.0625,156
2484,174.8525,155
2485,174.925,154
2486,172.8425,153
2487,178.31,152
2488,170.4075,151
2489,171.9425,150
2490,175.585,149
2491,168.64,148
2492,159.3575,147
2493,160.0825,146
2494,143.5075,145
2495,172.9875,144
2496,158.56,143
2497,175.585,142
2498,165.055,141
2499,172.7725,140
2500,175.78,139
2501,148.6625,138
2502,172.075,137
2503,142.7075,136
2504,162.065,135
2505,162.61,134
2506,152.1025,133
2507,159.1675,132
2508,163.9675,131
2509,166.015,130
2510,157.5175,129
2511,163.5475,128
2512,167.1325,127
2513,158.3375,126
2514,139.59,125
2515,149.1575,124
2516,143.045,123
2517,180.215,122
2518,162.775,121
2519,146.825,120
2520,154.06,119
2521,128.1475,118
2522,138.74,117
2523,152.0525,116
2524,138.645,115
2525,150.34,114
2526,133.43,113
2527,143.6275,112
2528,141.32,111
2529,143.2475,110
2530,133.8025,109
2531,130.5625,108
2532,148.59,107
2533,139.135,106
2534,116.2675,105
2535,110.1475,104
2536,123.01,103
2537,137.8325,102
2538,142.625,101
2539,137.5375,100
2540,137.165,99
2541,99.625,98
2542,141.2375,97
2543,137.0125,96
2544,119.9325,95
2545,114.45,94
2546,108.69,93
2547,117.46,92
2548,116.01,91
2549,138.6275,90
2550,116.465,89
2551,122.31,88
2552,115.3075,87
2553,121.015,86
2554,115.3325,85
2555,123.4025,84
2556,94.8775,83
2557,109.645,82
2558,108.6,81
2559,110.4975,80
2560,114.27,79
2561,114.605,78
2562,109.5125,77
